"Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","role","subrole","proposer","punisher","proposal","winning_allocation","winning_allocation_real","a1choice","a2choice","a3choice","a1choice_real","a2choice_real","a3choice_real","bchoice1","bchoice2","bchoice3","bchoice_real[1]","bchoice_real[2]","bchoice_real[3]","allocationA","allocationB","ug_self","ug_other","ug_accept[1]","ug_accept[2]","ug_accept[3]","ug_accept[4]","ug_accept[5]","ug_accept[6]","guess","guessBrackets[1]","guessBrackets[2]","guessBrackets[3]","guessBrackets[4]","guessBrackets[5]","brackets[1]","brackets[2]","brackets[3]","brackets[4]","brackets[5]","prog_rand","prog_randpunisher","prog_rand2","prog_rand3","prog_rank","prog_rank2","ugRole","ugGroup","role_rank","proposal_submitted","current_voter","a1choice_p","a2choice_p","a3choice_p","payment_period","stage1profit","profit_stage1role","profit_stage1subrole","profit_stage1proposer","profit_stage1proposal","profit_stage1punisher","profit_stage1a1","profit_stage1a2","profit_stage1a3","profit_stage1b1","profit_stage1b2","profit_stage1b3","profit_winningAllocation","ispaymentround","stage2bProfit","stage2aProfit","stage3Profit","stage4Profit","gamble[1]","gamble[2]","gamble[3]","gamble[4]","gamble[5]","risk_choice","risk_location","circle_random","perturbation_multiplier","perturb[1]","perturb[2]","perturb[3]","perturb[4]","show_results","winner","show_error","click_x","click_y","TimeOKInstructionsIOK","q1","q2","q3","q4","q5","q6","q7","q1a","q2a","q3a","q4a","q5a","q6a","q7a","q1c","q2c","q3c","q4c","q5c","q6c","q7c","allright","show_info","interval","TimeSubmitQuiz1OK","TimeContinueQuiz1OK","TimeTryAgainQuiz1OK","TimeSubmitQuiz2OK","TimeContinueQuiz2OK","TimeTryAgainQuiz2OK","TimeSubmitQuiz3OK","TimeContinueQuiz3OK","TimeTryAgainQuiz3OK","TimeSubmitQuiz4OK","TimeContinueQuiz4OK","TimeTryAgainQuiz4OK","LeaveStage","TimeSubmitADecisionOK","TimeVoteADecisionOK","showWin","bsdone","show_errors","TimeSubmitBDecisionOK","TimeOKBDecisionOK","groupBeautyContest","TimeContinueBCGame1OK","sumGuessPercentage","true","false","displayContinueButton","TimeSubmitBCGame2OK","TimeContinueBCGame2OK","distance","BC_winner","diffBrackets","TimeOKUGGame1OK","TimeOKUGGame2OK","TimeOKEGTaskOK","prog_ug_t1","prog_ug_t2","prog_ug_accepted","TimeOKFinalResultsOK"
"141120_1341",1,13,2,2,0,0,0,0,2,1,1,1,2,2,1,2,2,1,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.33863603711996,2,0.937452648271552,0.931934418125048,7,12,1,6,5,1,4,-1,2,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500036067955958,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,3,1,0,0,0,0,1,1,3,3,2,3,2,1,2,3,2,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0887582088302626,3,0.167158460322376,0.824914537754336,2,2,1,1,1,1,4,2,-1,-1,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,26,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500063844752062,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,4,2,0,0,0,1,3,1,1,1,2,2,1,2,2,1,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.930757567254248,3,0.156423667052958,0.882806777433868,12,1,2,1,6,1,4,-1,-1,-1,10,5,1,2,1,2,2,1,3,3,0,0,0,3,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500014959522251,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,5,1,0,0,0,1,2,1,3,3,2,3,2,1,2,3,2,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.183534906331233,3,0.671170709035904,0.550698299217363,6,7,2,4,2,1,4,-1,-1,-1,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500003094839027,1,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,6,1,0,0,0,0,3,1,3,3,2,3,2,1,2,3,2,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.151876621019038,2,0.811542917886536,0.584928688399926,4,10,1,5,3,1,4,-1,-1,2,9,9,0,2,3,1,3,1,2,1,0,0,0,1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500036610676645,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,7,1,0,0,0,0,2,1,3,3,2,3,2,1,2,3,2,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.131557610412854,2,0.762410002649953,0.847960546541941,3,8,1,4,2,1,4,-1,1,-1,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500077616357281,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,8,1,0,0,0,1,3,1,3,3,2,3,2,1,2,3,2,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.455875875174941,2,0.285528077411246,0.905834065240731,8,3,2,2,3,1,4,-1,-1,-1,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500013193736278,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,9,2,0,0,0,0,3,1,1,1,2,2,1,2,2,1,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.52661078121821,2,0.347636351523752,0.300277408817912,10,4,1,2,6,1,4,-1,-1,2,27,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500049337032926,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,10,2,0,0,0,1,2,1,1,1,2,2,1,2,2,1,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.724160059692413,2,0.8041858285685,0.870397050804643,11,9,2,5,5,1,4,-1,-1,-1,5,3,1,3,1,1,1,2,2,1,0,0,0,2,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,23,NA,1,NA,0,1,0,NA,NA,NA,0.500016630159745,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,11,2,0,0,0,1,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.471256256322961,1,0.654907308823852,0.293617844718331,9,6,1,3,4,1,4,-1,-1,-1,5,3,1,2,3,3,2,2,2,3,0,0,0,2,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,15,NA,1,NA,0,1,0,NA,NA,NA,0.500038747906703,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,13,12,1,0,0,0,1,1,1,3,3,2,3,2,1,2,3,2,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0434223576651059,3,0.560953022707698,0.195301126314002,1,5,2,3,1,1,4,-1,-1,-1,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,24,NA,1,NA,0,1,0,NA,NA,NA,0.500072357773209,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,1,1,0,0,0,0,3,2,3,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.678156492150461,2,0.76323287364246,0.789126531588438,8,11,2,6,3,1,4,-1,-1,2,10,5,0,3,1,2,2,1,3,3,0,0,0,3,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500015497701017,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,2,2,0,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.94135782026749,2,0.502950450174022,0.177469124634503,11,5,2,3,5,1,4,-1,2,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,18,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500030227165171,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,3,1,0,0,0,0,1,2,3,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0882160747834556,1,0.849616406881072,0.97737248706509,2,12,1,6,1,1,4,2,-1,-1,14,7,0,1,2,1,3,2,2,2,0,0,0,2,1,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500024690465082,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,4,1,0,0,0,1,1,2,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.037774903717346,3,0.690259246011385,0.400885235704894,1,9,2,5,1,1,4,-1,-1,-1,10,5,1,2,1,2,2,1,3,3,0,0,0,3,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.50007138897752,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,5,2,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,0,7,0,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.647568885538526,3,0.745223236151609,0.192511614501715,7,10,1,5,5,1,4,-1,-1,-1,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,9,NA,1,NA,0,1,0,NA,NA,NA,0.500083494888518,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,6,2,0,0,0,0,3,2,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.953939397797892,2,0.241763821915613,0.339631316410206,12,4,1,2,6,1,4,-1,-1,2,9,9,0,2,3,1,3,1,2,1,0,0,0,1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500075514633197,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,7,1,0,0,0,0,2,2,3,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.484359995687548,1,0.228034745076687,0.156187797503633,4,3,2,2,2,1,4,-1,2,-1,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,19,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500092929938572,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,8,2,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.579960503885504,2,0.226522055560035,0.60819188068071,6,2,1,1,4,1,4,-1,-1,-1,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500008256761408,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,9,2,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.705191057503778,2,0.67394263934062,0.187147713353461,9,8,1,4,4,1,4,2,-1,-1,27,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500041619860773,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,10,2,0,0,0,1,3,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.845316120351346,2,0.584561406441294,0.935061852883111,10,6,1,3,6,1,4,-1,-1,-1,5,3,1,3,1,1,1,2,2,1,0,0,0,2,0,0,5,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,25,NA,1,NA,0,1,0,NA,NA,NA,0.500002713940247,1,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,11,1,0,0,0,1,2,2,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.274519424082022,1,0.0751238661236707,0.0209798412495199,3,1,2,1,2,1,4,-1,-1,-1,5,3,1,2,3,3,2,2,2,3,0,0,0,2,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,18,NA,1,NA,0,1,0,NA,NA,NA,0.500005000008412,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,14,12,1,0,0,0,1,3,2,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.530696507324789,2,0.606817940532611,0.840294814594227,5,7,2,4,3,1,4,-1,-1,-1,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500069860991915,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,1,1,0,0,0,0,3,3,3,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.675050207728078,1,0.264037308871763,0.00784437079347874,6,3,2,2,3,1,4,-1,-1,2,10,5,0,3,1,2,2,1,3,3,0,0,0,3,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,19,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500029519529096,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,2,2,0,0,0,0,1,2,2,1,2,2,2,1,2,2,1,2,-1,-1,-1,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.839683670941593,2,0.354390137528251,0.212301428062982,9,8,1,4,4,1,4,2,-1,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500092900522981,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,3,1,0,0,0,0,2,3,3,1,2,2,2,2,2,2,2,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.129624833878886,2,0.924464401288174,0.848630532086189,3,11,2,6,2,1,4,-1,2,-1,14,7,0,1,2,1,3,2,2,2,0,0,0,2,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500028689753603,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,4,1,0,0,0,1,2,3,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.209949744497403,3,0.536911102261818,0.985913181670901,4,10,1,5,2,1,4,-1,-1,-1,10,5,1,2,1,2,2,1,3,3,0,0,0,3,0,0,5,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500010206583985,1,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,5,2,0,0,0,1,2,2,2,1,2,2,2,1,2,2,1,2,0,7,0,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.794804553405756,3,0.34545176678591,0.473192450345118,8,6,1,3,5,1,4,-1,-1,-1,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,17,NA,1,NA,0,1,0,NA,NA,NA,0.500071814323204,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,15,6,2,0,0,0,0,3,2,2,1,2,2,2,1,2,2,1,2,-1,-1,-1,0,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.990600403393898,3,0.279650298543112,0.299458027956755,12,4,1,2,6,1,4,-1,-1,2,9,9,0,2,3,1,3,1,2,1,0,0,0,1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500096160816586,0,105,NA,NA,NA,-1,-1,-1,NA
